,MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
536,9999329,,9649.0,2025.00,,,1725.45317
537,15353826,,2223.0,412.00,59400.0,183400.0,1600.0
538,15957440,,10203.0,728.00,209900.0,238700.0,1606.0
539,9166079,,8379.0,1.00,766833.0,275800.0,161880.0
540,22342122,,4560.0,409.00,39700.0,190500.0,1610.0
541,24622898,,1189.0,261.00,52400.0,100200.0,1612.0
542,21232768,,13942.0,884.00,,,1755.5920899999999
543,15142964,,7473.0,557.00,88200.0,246500.0,1632.0
544,18320913,,5279.0,818.00,91200.0,396400.0,1635.0
545,12434671,1800.0,3508.0,690.00,253200.0,96100.0,16406.0
546,22352490,,3283.0,637.00,,,1644.0
547,26335703,,6143.0,542.00,,,1776.0435
548,20563404,,2214.0,445.00,,,1780.34906
549,21817333,,18943.0,952.00,360700.0,169900.0,1780.34906
550,12326401,,1415.0,300.00,38300.0,128700.0,1650.0
551,21965997,915.0,1300.0,256.00,,,1658.0
552,11996692,1830.0,1950.0,383.00,,,1658.0
553,10035953,,7621.0,1673.00,,,1791.0053209999999
554,15602422,,2336.0,480.00,,,1799.7240799999997
555,26568864,1340.0,2406.0,506.00,97800.0,209700.0,1799.7240799999997
556,25653745,1950.0,3723.0,799.00,,,1677.0
557,20502045,1146.35535,2586.0,532.00,,,18057.51864
558,23042413,,11324.0,550.00,333500.0,,16791.0
559,18745814,,6101.0,1205.00,354600.0,316600.0,16860.0
560,11989496,,3565.0,755.00,112100.0,328900.0,1687.0
561,22096523,,2609.0,572.00,38400.0,283400.0,18185.60905
562,20447534,,2934.0,618.00,67800.0,300400.0,1824.4810499999999
563,15991854,,6842.0,1345.00,,,17000.0
564,10546879,,3408.0,945.00,,,17108.0
565,14558973,,5108.0,1298.00,,,17175.0
566,21701697,,14206.0,680.00,,,17193.0
567,21154159,,9452.0,1758.00,,,17300.0
568,25351031,,2885.0,759.00,,,17300.0
569,27817484,,12396.0,1120.00,,,17341.0
570,26224888,,4227.0,882.00,,,17430.0
571,22061056,2904.0,5304.0,1042.00,,,17600.0
572,26438913,,12382.0,613.00,,,17694.79
573,11905663,,,,,,1835.24495
574,15555750,,4757.0,948.00,272800.0,333900.0,1835.24495
575,16136725,,5461.0,1151.00,,,1838.47412
576,25002562,,2556.0,538.00,,,1700.0
577,16713870,1780.0,6221.0,845.00,,,1700.0
578,27530035,2000.0,2784.0,583.00,71100.0,249600.0,1700.0
579,11078845,1999.93262,1.0,1.00,66300.0,255700.0,1700.0
580,14364862,,2966.0,622.00,66500.0,283000.0,1703.0
581,12473896,,8425.0,796.00,158300.0,315800.0,1703.0
582,24523700,,4087.0,825.00,,,1706.0
583,20455462,503.0,2145.0,440.00,,,171.25
584,14428460,,1.0,1.00,,,1850.31441
585,26603054,,4167.0,371.00,,,18438.560699999998
586,21672202,,5158.0,460.00,42300.0,216200.0,1717.0
587,15093813,1102.0,10653.0,742.00,,,1728.0
588,13669683,1201.0,1828.0,373.00,59600.0,159500.0,1734.0
589,9974072,,1389.0,276.00,,,1875.0713799999999
590,12844476,780.0,2479.0,504.00,95800.0,202100.0,1875.0713799999999
591,23968283,,15068.0,1304.00,165600.0,735000.0,1876.14777
592,27102900,,2872.0,608.00,,,1878.30055
593,20406475,,1.0,1.00,,,1882.60611
594,26562515,,12015.0,2236.00,444700.0,823100.0,18733.49156
595,22293571,,3962.0,1097.00,,,17467.2
596,22160386,1370.2444699999999,3428.0,736.00,,,1883.6825
597,22514485,768.0,2047.0,378.00,,,1889.279728
598,18621542,777.0,2050.0,378.00,,,1889.279728
599,27263454,750.0,2057.0,379.00,,,1889.279728
600,25201146,875.0,2411.0,445.00,,,1889.279728
601,12548681,894.0,2425.0,447.00,,,1889.279728
602,21475533,,2318.0,456.00,63800.0,191200.0,1890.1408399999998
603,22607603,,2587.0,542.00,,,1750.0
604,25197103,,3503.0,737.00,,,1750.0
605,18430978,,3845.0,789.00,130100.0,340100.0,1750.0
606,25056278,1642.5711399999998,7380.0,1580.00,,,1899.82835
607,26591630,,2855.0,630.00,79600.0,280400.0,1903.05752
608,23120737,,5401.0,1167.00,247500.0,505400.0,1903.05752
609,12286416,,3675.0,760.00,106100.0,321700.0,1904.13391
610,13324530,,2590.0,487.00,64300.0,194300.0,1764.0
611,10191214,,13590.0,1739.00,,,17671.0
612,25402682,1726.0,3084.0,658.00,,,1912.529752
613,19378913,,3150.0,630.00,99600.0,98400.0,1913.82142
614,17893238,,8050.0,358.00,205200.0,271100.0,1920.27976
615,14531251,,1717.0,332.00,117900.0,70500.0,1785.0
616,18135242,,1715.0,314.00,,,1786.0
617,23663830,,11497.0,2260.00,572900.0,691800.0,17889.0
618,27878283,,5326.0,1126.00,,,1928.8908799999997
619,21215037,,1642.0,728.00,,,1931.04366
620,23291346,1707.9080129999998,2787.0,592.00,51100.0,243800.0,1931.1512989999999
621,15187056,1291.668,3357.0,668.00,92200.0,296500.0,1935.34922
622,24269204,,2905.0,551.00,,,18000.0
623,19910809,4000.0,11656.0,3357.00,,,18180.0
624,16939828,7200.0,10366.0,2179.00,447500.0,785800.0,18351.0
625,9164520,,20151.0,1013.00,,,18470.0
626,12128620,675.0,1.0,1.00,,,18492.4
627,18313248,550.0,,,,,18492.4
628,20279222,,3778.0,1066.00,,,18813.0
629,16285882,2478.08228024,5400.0,940.00,185600.0,404400.0,6000.650360879999
630,11328689,,,,,,1800.0
631,9836766,2400.0,10151.0,497.00,,,1801.0
632,22189458,,2320.0,519.00,101500.0,205100.0,1804.0
633,15377777,,3843.0,816.00,,,1950.4186799999998
634,28677831,873.0,2207.0,474.00,,,1819.0
635,10048527,1000.0,4058.0,841.00,,,1966.5645299999999
636,12043653,,3025.0,690.00,,,1823.6
637,24725986,,2513.0,673.00,,,18285.0
638,22504392,,6694.0,1366.00,219600.0,688200.0,1969.7937
639,16004558,,3806.0,771.00,103800.0,342400.0,1830.0
640,13120534,,15760.0,791.00,,,19720.54119
641,20595309,,1914.0,376.00,,,1836.0
642,16357114,2300.0,2934.0,626.00,,,1836.0
643,25417984,,2999.0,628.00,,,1836.0
644,16795225,,3455.0,672.00,98200.0,300400.0,1836.0
645,12950989,,3041.0,582.00,,,1837.0
646,14323202,,3437.0,692.00,,,1837.4
647,17715368,794.37582,1356.0,285.00,,,1980.5575999999999
648,12406829,2089.918824,6390.0,1320.00,,,1989.1687200000001
649,10497703,,,,,,18442.0
650,26841993,,4077.0,875.00,,,1996.70345
651,27744061,1700.0,3616.0,744.00,,,1999.717342
652,14496890,,2328.0,451.00,,,1999.93262
653,20691108,1017.0,3037.0,648.00,,,1999.93262
654,28293395,,4680.0,931.00,,,1999.93262
655,13415864,1700.0,3659.0,770.00,120800.0,331100.0,1999.93262
656,19979363,,3304.0,705.00,116100.0,290800.0,1999.93262
657,21171296,,2691.0,570.00,,,2001.00901
658,20614636,,2636.0,552.00,,,1850.0
659,14274053,3129.0,5513.0,1131.00,,,1850.0
660,16439321,1710.38371,2671.0,580.00,,,1855.0
661,15163166,,3434.0,719.00,84600.0,315500.0,1858.0
662,12218280,,3413.0,663.00,,,1859.0
663,22278904,,3730.0,767.00,107000.0,346000.0,2002.0854
664,18069322,935.0,2806.0,608.00,,,2013.9256899999998
665,17563206,,2295.0,437.00,,,1872.0
666,14062884,,3060.0,608.00,,,1873.0
667,22451021,,1905.0,391.00,,,1875.0
668,17587775,,2249.0,429.00,,,1875.0
669,21930066,,7094.0,522.00,,,1875.0
670,19127732,,30337.0,5825.00,427800.0,2847400.0,18796.0
671,13675355,,3221.0,351.00,,,2023.6132
672,13231810,1001.0427,1769.0,356.00,,,2027.2729259999999
673,28200984,996.73714,2163.0,450.00,,,2031.1479299999999
674,26194378,,3955.0,1106.00,244600.0,391400.0,18803.0
675,12371527,2100.0,3965.0,845.00,83000.0,405400.0,1881.0
676,14483584,2700.0,5468.0,1151.00,,,1882.0
677,28432015,,9940.0,750.00,156600.0,296900.0,1885.0
678,25036529,,1822.0,400.00,,,2044.06461
679,24247856,3060.0,4437.0,912.00,,,1896.0
680,25498798,,203.0,1.00,,,1899.0
681,15288003,,2450.0,435.00,,,1899.0
682,12900541,186.26,7077.0,1305.00,256200.0,484000.0,701.64
683,23569715,,6731.0,1630.00,,,19063.0
684,18565528,,8865.0,1742.00,,,19194.0
685,26250054,,5548.0,1095.00,,,19526.0
686,27847244,,,,,,19646.0
687,9222529,1699.62,3977.0,1135.00,,,19749.62
688,17708030,,4049.0,858.00,,,2047.2937799999997
689,21551136,,4307.0,398.00,,,2049.44656
690,15006617,,9513.0,806.00,,,2049.661838
691,25389323,,2383.0,429.00,,,2050.52295
692,17627824,2717.8847499999997,5486.0,421.00,,,2050.52295
693,14482186,,6001.0,1245.00,228700.0,599100.0,2051.5993399999998
694,22041016,,1586.0,328.00,,,2053.75212
695,10632178,,2707.0,567.00,,,1900.0
696,16422023,3729.0,4996.0,1072.00,197700.0,444300.0,1900.0
697,27142569,,31687.0,1659.00,370700.0,598100.0,19002.0
698,13670572,1259.3763,3366.0,550.00,156600.0,167800.0,2056.120178
699,16382341,,2219.0,470.00,,,2063.43963
700,20497428,,3965.0,787.00,344100.0,98700.0,20574.11846
701,25155408,1837.0,5830.0,1009.00,342400.0,232600.0,19157.0
702,13397458,,643.0,151.00,,,1916.0
703,17240498,753.473,2778.0,582.00,,,2070.97436
704,23737736,,2619.0,548.00,,,2086.04382
705,21566557,,2877.0,591.00,125800.0,238100.0,1934.0
706,20336690,,4127.0,853.00,,,1939.0
707,13706275,1368.0,3586.0,754.00,,,1941.61
708,25449220,3039.0,2732.0,490.00,,,1947.0
709,23846991,3040.0,2745.0,494.00,,,1947.0
710,19597966,1899.9359889999998,3456.0,723.00,87800.0,310400.0,2098.9605
711,21015992,,3885.0,803.00,78000.0,366500.0,2100.03689
712,9973340,,1984.0,417.00,,,195.1
713,24353343,,5321.0,1090.00,228300.0,433900.0,1950.0
714,17081112,1345.0,3167.0,570.00,,,1959.0
715,12257006,6264.0,9603.0,1889.00,356700.0,723600.0,19687.0
716,22455691,,3055.0,638.00,131100.0,242900.0,1975.0
717,19194271,2372.36356,8431.0,1767.00,,,2136.63415
718,24378840,,1813.0,380.00,97900.0,139900.0,2149.5508299999997
719,11566104,,1934.0,398.00,,,2000.0
720,20234161,1200.0,2009.0,421.00,,,2000.0
721,28326898,1200.0,2029.0,399.00,,,2000.0
722,20949969,,2305.0,505.00,,,2000.0
723,10930986,,2540.0,534.00,,,2000.0
724,21649858,,2600.0,536.00,,,2000.0
725,28275146,2000.0,2704.0,518.00,,,2000.0
726,10604900,,2762.0,555.00,,,2000.0
727,27468229,,3074.0,647.00,,,2000.0
728,12626248,,3323.0,706.00,,,2000.0
729,12373796,2000.0,3507.0,721.00,,,2000.0
730,22256245,2700.0,4265.0,916.00,,,2000.0
731,10876294,2400.0,4413.0,990.00,,,2000.0
732,21950228,,19246.0,994.00,,,2000.0
733,9168766,3000.0,2606.0,550.00,148600.0,183000.0,2000.0
734,11590203,,2623.0,509.00,104000.0,212700.0,2000.0
735,9486647,,3551.0,666.00,,,2002.0
736,26733606,2100.0,3024.0,651.00,97800.0,276600.0,2004.8
737,28706472,,1974.0,418.00,,,2012.0
738,13983299,2200.0,2459.0,910.00,,,2012.85
739,21959343,,3582.0,759.00,,,2014.0
740,24821935,,1988.0,391.00,,,2015.0
741,14894799,,2076.0,455.00,,,2024.0
742,15533442,,3092.0,656.00,118500.0,268800.0,2025.0
743,20979965,,18795.0,965.00,,,2030.0
744,28488940,857.0,1133.0,270.00,,,2034.38
745,25385585,,3331.0,697.00,,,2036.0
746,20678984,,2462.0,456.00,,,2037.0
747,16035371,1520.0,3145.0,553.00,,,2043.0
748,11607866,,6435.0,900.00,,,2045.0
749,25176162,,,,,,2047.0
750,22584664,,3449.0,731.00,,,2049.0
751,15474926,1093.0,1968.0,356.00,,,2050.0
752,21225966,,2821.0,597.00,,,2050.0
753,24545300,1618.0,3356.0,710.00,,,2050.0
754,13054216,,5131.0,1087.00,,,2050.0
755,19755959,,8231.0,1665.00,,,2050.0
756,25990656,,1951.0,384.00,,,2050.5
757,28695309,,2948.0,624.00,,,2050.52
758,15088108,,3068.0,652.00,,,2050.52
759,18830986,,884.0,209.00,,,2060.0
760,19053692,,2065.0,568.00,,,2060.0
761,14117056,,6844.0,1503.00,,,2060.0
762,9664603,,3093.0,640.00,,,2062.0
763,15193832,,2767.0,572.00,,,2066.0
764,15442320,,2843.0,588.00,,,2066.0
765,13712715,,2846.0,602.00,,,2066.0
766,15941687,,2591.0,550.00,,,2066.0
767,20756028,,1942.0,438.00,,,2069.9
768,22096500,,2982.0,633.00,,,2070.0
769,9175159,,4483.0,492.00,,,2070.0
770,25991532,,5344.0,495.00,,,2070.0
771,13671862,,2615.0,557.00,,,2074.0
772,25220747,,3725.0,766.00,,,2074.0
773,9352057,,2988.0,605.00,,,2080.0
774,22716888,,3067.0,637.00,,,2082.0
775,10655675,,3301.0,694.00,,,2086.05
776,19551985,,3026.0,625.00,,,2087.0
777,9041238,,8687.0,648.00,,,2088.0
778,22482074,,,,,,2088.0
779,17513744,,3703.0,765.00,,,2089.28
780,28001707,,,,,,2090.0
781,12464181,,3760.0,796.00,,,2092.5
782,14339088,,3853.0,800.00,,,2098.96
783,10781043,,2643.0,547.00,,,2099.0
784,24975882,,3414.0,719.00,,,2100.0
785,24211542,1749.0,3729.0,1.00,,,2100.0
786,14090032,,4959.0,1025.00,,,2100.0
787,26889137,,3800.0,805.00,,,2100.04
788,18609679,,4178.0,897.00,,,2100.04
789,22479330,,4370.0,875.00,,,2100.04
790,19818982,3159.0,3165.0,664.00,88400.0,266600.0,2106.0
791,22101201,,2706.0,554.00,,,2106.5
792,25260228,,3122.0,651.00,,,2107.0
793,14129719,,3094.0,648.00,,,2113.0
794,23020468,,2044.0,403.00,,,2124.0
795,16040546,,2275.0,468.00,,,2124.8
796,26964020,,2375.0,550.00,,,2124.8
797,16626424,,3179.0,673.00,,,2124.8
798,9073679,,2541.0,538.00,,,2125.0
799,15790706,,3393.0,701.00,,,2125.0
800,9149332,,3790.0,763.00,,,2125.0
801,15024040,1190.0,5322.0,544.00,,,2125.0
802,22892553,,1360.0,535.00,,,2126.94
803,26349484,2075.0,10967.0,626.00,,,2126.95
804,13849583,,3960.0,835.00,,,2132.0
805,18439167,,4161.0,884.00,,,2132.33
806,16260647,1764.0,3014.0,558.00,,,2133.0
807,19009489,,4702.0,1012.00,,,2137.71
808,20742812,736.0,5309.0,402.00,,,2138.0
809,11882417,,3356.0,712.00,,,2146.5
810,11347155,,2954.0,657.00,,,2149.2
811,24287945,,2272.0,572.00,,,2150.0
812,13111810,,2673.0,567.00,,,2150.0
813,11095404,,3198.0,649.00,,,2150.0
814,23094228,,6030.0,1302.00,,,2150.63
815,17517305,,3239.0,626.00,,,2157.0
816,22326579,,3049.0,647.00,88500.0,281700.0,2158.0
817,10384762,,,,,,2158.0
818,25502748,,3345.0,621.00,,,2160.0
819,23712534,,2177.0,450.00,,,2160.0
820,10342066,,3099.0,631.00,,,2160.0
821,15478287,,28283.0,1620.00,,,2160.32
822,17794740,,2298.0,512.00,,,2162.0
823,10934591,519.0,,,,,2162.0
824,11532933,694.0,,,,,2162.0
825,12800679,549.0,,,,,2162.0
826,14670187,693.0,,,,,2162.0
827,16851083,412.0,,,,,2162.0
828,17967242,519.0,,,,,2162.0
829,19790932,693.0,,,,,2162.0
830,24107260,912.0,,,,,2162.0
831,23184540,,3732.0,792.00,,,2163.0
832,24764994,,5341.0,1173.00,,,2163.55
833,27043287,2179.0,2191.0,412.00,,,2175.0
834,16937296,,2622.0,542.00,,,2175.0
835,15327645,,3982.0,861.00,,,2175.0
836,9009035,,7000.0,552.00,,,2175.0
837,26812268,,,,,,2175.0
838,27945861,,11560.0,1080.00,,,2175.39
839,20533684,,4329.0,315.00,,,2176.46
840,13787235,,3170.0,667.00,,,2178.0
841,27671758,,3740.0,691.00,,,2184.0
842,15047509,,2971.0,553.00,,,2187.22
843,12912935,,3089.0,638.00,,,2188.0
844,24329380,1588.0,2510.0,528.00,,,2194.0
845,12709768,949.0,2192.0,419.00,,,2195.0
846,22861786,,7900.0,962.00,,,2196.91
847,25927070,1663.0,2030.0,378.00,,,2200.0
848,13218609,1900.0,2484.0,467.00,,,2200.0
849,21805693,,2969.0,629.00,,,2200.0
850,13944525,,3032.0,627.00,,,2200.0
851,20204362,,7408.0,552.00,,,2200.0
852,10374685,1280.0,2729.0,582.00,97100.0,233400.0,2200.0
853,20214653,,1879.0,197.00,,,2200.14
854,26013165,,13656.0,697.00,,,2207.0
855,12487903,,3192.0,669.00,,,2212.0
856,24968297,2184.0,3196.0,670.00,,,2212.0
857,23401357,,3490.0,676.00,92500.0,322500.0,2212.0
858,10538199,,4244.0,839.00,,,2215.0
859,14848954,,4244.0,839.00,,,2215.0
860,19815055,,4244.0,839.00,,,2215.0
861,24840396,2166.0,2867.0,607.00,,,2220.0
862,25867322,,3136.0,585.00,,,2225.0
863,10051452,,3445.0,620.00,,,2225.0
864,27363461,,3212.0,682.00,,,2225.98
865,12637875,,1.0,1.00,,,2235.66
866,13370724,2377.0,4225.0,890.00,,,2237.82
867,24693139,,3370.0,697.00,,,2238.89
868,28297849,1952.0,3497.0,732.00,,,2239.0
869,22452971,4167.0,5499.0,679.00,,,2240.0
870,19709457,,1.0,1.00,,,2241.05
871,16316981,,2577.0,554.00,,,2243.2
872,12857000,1967.64,3274.0,702.00,,,2245.35
873,12998521,,2912.0,602.00,,,2248.0
874,13045251,2523.0,4636.0,995.00,,,2248.0
875,27883461,1430.0,4554.0,984.00,156800.0,401200.0,2248.0
876,15774230,,3305.0,695.00,94000.0,283300.0,2248.7
877,21499065,,3199.0,673.00,,,2249.0
878,17736432,,4163.0,866.00,,,2249.66
879,27979350,746.0,589.0,123.00,,,2250.0
880,14934181,,1340.0,278.00,,,2250.0
881,24537319,,1910.0,395.00,,,2250.0
882,12486741,1200.0,1981.0,375.00,,,2250.0
883,17919682,,2336.0,1.00,,,2250.0
884,11470150,,2504.0,520.00,,,2250.0
885,23414959,1640.0,2769.0,572.00,,,2250.0
886,24696132,,8410.0,1017.00,,,2250.0
887,11144018,1125.0,,,,,2250.0
888,14196101,,,,,,2250.0
889,19432773,1125.0,,,,,2250.0
890,19919628,775.0,,,,,2250.0
891,20680048,,,,,,2250.0
892,19831331,,2502.0,527.00,,,2250.0
893,14916230,,2075.0,478.00,,,2253.0
894,14240428,,2277.0,447.00,,,2253.96
895,16963654,,3602.0,765.00,,,2255.0
896,14717989,2080.0,4409.0,946.00,,,2256.0
897,27344954,1435.0,4750.0,999.00,,,2256.0
898,15515766,3221.0,4787.0,1027.00,,,2256.0
899,10812341,1368.0,3156.0,676.00,,,2256.12
900,23503868,798.68,2786.0,598.00,,,2257.3
901,13936262,,1947.0,401.00,,,2260.0
902,12555249,1527.08,5691.0,1160.00,,,2262.9
903,14509797,2460.0,5021.0,1032.00,,,2265.0
904,15976437,,2902.0,610.00,,,2268.0
905,11236288,,3392.0,652.00,,,2268.0
906,15060423,,,,,,2268.0
907,26783458,,5349.0,1082.00,,,2273.0
908,24952014,,2242.0,433.00,,,2275.0
909,27401621,,3134.0,662.00,,,2275.0
910,25295765,398.26,6782.0,1391.00,,,2275.49
911,10334006,,4208.0,866.00,,,2276.57
912,14560292,1200.0,2006.0,700.00,,,2280.0
913,28681860,,8880.0,650.00,,,2281.0
914,26366506,1985.0,3566.0,760.00,,,2281.0
915,13181350,10200.0,10133.0,2182.00,558900.0,718500.0,24555.68507
916,19950265,,1926.0,367.00,,,2281.95
917,13812389,1300.0,2512.0,440.00,,,2281.95
918,22201626,,1936.0,400.00,,,2284.0
919,18603286,,3165.0,640.00,,,2287.0
920,14058294,1787.88,2377.0,503.00,,,2289.0
921,12730369,,3805.0,787.00,,,2289.48
922,14592759,,2100.0,451.00,,,2290.0
923,11879254,,3320.0,583.00,,,2292.0
924,27498868,1248.0,2799.0,526.00,,,2294.0
925,14594899,3651.01,4189.0,866.00,,,2294.76
926,27006356,,3343.0,719.00,,,2295.94
927,17640732,,4200.0,900.00,,,2298.0
928,23498382,,4555.0,942.00,,,2300.0
929,12636744,1496.0,5818.0,1274.00,,,2300.0
930,15350598,2013.0,5818.0,1274.00,,,2300.0
931,28610801,,2903.0,570.00,,,2300.03
932,28452924,,1219.0,245.00,,,2300.25
933,11458804,,2601.0,522.00,,,2305.63
934,18450423,,4030.0,853.00,,,2307.0
935,27372133,,2594.0,546.00,,,2310.0
936,23029944,,2088.0,431.00,,,2317.0
937,22923823,,8183.0,745.00,,,2323.93
938,14631479,2240.0,2992.0,65.00,,,2324.0
939,17732112,,3152.0,689.00,,,2324.0
940,27483311,,3030.0,727.00,102600.0,289000.0,2324.0
941,22396332,,3047.0,665.00,102600.0,291300.0,2324.0
942,25569888,,3999.0,517.00,,,2328.0
943,20464092,,7987.0,760.00,,,2328.23
944,22909328,3969.0,4780.0,1012.00,,,2335.0
945,10511451,,2349.0,499.00,,,2336.0
946,23947050,,2175.0,457.00,,,2337.0
947,10930209,,2277.0,476.00,,,2338.0
948,21898950,1270.0,3114.0,601.00,,,2338.0
949,25699101,,4984.0,1073.00,,,2340.0
950,16459181,,3406.0,638.00,,,2343.0
951,14795366,,3772.0,1.00,,,2347.0
952,9376072,,3172.0,664.00,,,2350.0
953,10848056,973.06,4029.0,186.00,,,2352.78
954,21117376,,1247.0,244.00,,,2354.0
955,23083005,,3186.0,606.00,,,2354.0
956,10076162,,5.0,5.00,,,2355.0
957,9530081,4693.06,8343.0,382.00,,,2355.14
958,22999522,1337.95,2299.0,462.00,,,2363.22
959,27762406,,5447.0,473.00,,,2365.0
960,27896533,1000.0,4585.0,600.00,,,2366.98
961,27658526,,5611.0,1154.00,,,2368.06
962,22651109,2000.0,4828.0,681.00,,,2370.0
963,25130138,2000.0,4828.0,681.00,,,2370.0
964,28283313,,3523.0,737.00,,,2375.0
965,20109186,,26188.0,1468.00,,,2375.0
966,20534156,,4905.0,458.00,,,2375.6
967,17020460,,5734.0,416.00,,,2376.0
968,22207832,,5192.0,471.00,,,2377.75
969,18065054,,6746.0,503.00,,,2377.75
970,19310790,,6746.0,503.00,,,2377.75
971,28845577,,3520.0,654.00,,,2379.0
972,26887818,1176.0,4366.0,501.00,,,2380.0
973,14409970,1488.0,2421.0,893.00,,,2381.0
974,11032662,,2187.0,438.00,,,2383.0
975,15504930,,2979.0,627.00,,,2385.0
976,14868334,,13902.0,1026.00,,,2386.36
977,15976057,1124.83,1835.0,356.00,,,2391.74
978,22278543,,13000.0,3000.00,586800.0,1178800.0,25781.693279999996
979,24887152,,3830.0,720.00,,,2400.0
980,10469079,,3883.0,822.00,,,2400.0
981,16312040,,11260.0,566.00,,,2400.0
982,13798731,1786.0,,,,,2400.0
983,16122337,1786.0,,,,,2400.0
984,9047264,,2916.0,524.00,,,2400.35
985,13274822,,4062.0,852.00,,,2407.89
986,24532847,,2146.0,449.00,,,2408.0
987,28469099,4600.0,7545.0,198.00,,,2408.0
988,21424434,,3888.0,719.00,,,2408.96
989,12691669,,1475.0,303.00,,,2412.0
990,20862286,960.0,3028.0,686.00,,,2412.0
991,18556197,,3165.0,655.00,,,2412.0
992,16164871,,2689.0,506.00,,,2413.27
993,24527342,,1110.0,435.00,,,2414.35
994,13111446,,2201.0,377.00,82000.0,130100.0,2417.0
995,15388388,,6903.0,502.00,,,2420.8
996,24693127,1260.0,2741.0,517.00,,,2422.96
997,13999915,,2129.0,398.00,,,2424.0
998,25202360,2088.0,3200.0,687.00,,,2425.0
999,16061687,,3261.0,692.00,,,2425.0
1000,26314591,,4816.0,1058.00,,,2425.0
1001,22140548,,3480.0,680.00,,,2430.0
1002,26013959,,3556.0,755.00,,,2430.0
1003,15636793,,38001.0,2202.00,,,2430.0
1004,10542900,,2920.0,629.00,,,2430.49
1005,27376754,,6098.0,1250.00,,,2431.0
1006,28534607,,3092.0,1.00,,,2431.57
1007,20467556,,5833.0,545.00,,,2432.0
1008,24507654,,3083.0,587.00,,,2434.0
1009,14235350,,4474.0,784.00,,,2441.25
1010,13759286,,2126.0,402.00,,,2445.0
1011,20019037,,2117.0,421.00,,,2447.9
1012,20138536,,1875.0,388.00,,,2450.0
1013,25128802,1254.0,2682.0,528.00,,,2453.0
1014,15189216,,8734.0,642.00,,,2456.3
1015,19211722,3304.0,4858.0,990.00,,,2460.0
1016,18034390,,8153.0,1635.00,,,2463.86
1017,18873898,,2100.0,414.00,,,2464.0
1018,11331768,,4146.0,760.00,,,2464.94
1019,27976138,,3394.0,711.00,,,2465.0
1020,19146456,,4759.0,878.00,,,2465.0
1021,20529105,,3099.0,664.00,,,2466.01
1022,10531714,,2749.0,540.00,,,2469.0
1023,11819990,,2791.0,481.00,,,2470.0
1024,25236825,2252.0,29170.0,1467.00,,,2470.0
1025,21581600,,16800.0,2000.00,,,2470.32
1026,9493989,,4062.0,862.00,,,2474.0
1027,12213995,,6917.0,1448.00,,,2475.0
1028,20969132,,3912.0,868.00,,,2480.0
1029,21414999,,5067.0,1088.00,,,2480.0
1030,15713883,,2882.0,617.00,,,2481.08
1031,14055555,,2908.0,601.00,,,2482.0
1032,19448469,,3761.0,796.00,,,2484.0
1033,17755742,,2895.0,569.00,,,2488.0
1034,15002911,,3505.0,780.00,,,2489.69
1035,24955882,,7068.0,1088.00,,,2490.0
1036,18546689,2400.0,3441.0,765.00,,,2491.85
1037,12189094,,1961.0,398.00,,,2499.0
1038,27643239,1168.0,1618.0,334.00,,,2500.0
1039,14518930,1168.0,1694.0,350.00,,,2500.0
1040,25466848,,1943.0,356.00,,,2500.0
1041,20643443,,2710.0,575.00,,,2500.0
1042,24550146,,2795.0,578.00,,,2500.0
1043,25680723,,3100.0,641.00,,,2500.0
1044,18969286,,3586.0,742.00,,,2500.0
1045,26885187,,4122.0,873.00,,,2500.0
1046,14056042,,4161.0,882.00,,,2500.0
1047,19158068,,4191.0,898.00,,,2500.0
1048,28195130,3240.0,4342.0,899.00,,,2500.0
1049,16780558,1160.0,5559.0,1164.00,,,2500.0
1050,19743895,1250.0,6386.0,1370.00,,,2500.0
1051,19208905,1000.0,1780.0,340.00,,,2500.0
1052,28011115,2500.0,3976.0,815.00,,,2500.0
1053,20580238,1242.0,,,,,2500.0
1054,25288292,,2680.0,485.00,,,2500.03
1055,14106148,,4263.0,817.00,,,2500.46
1056,14261524,2574.0,2600.0,461.00,,,2504.76
1057,27571790,,3902.0,751.00,,,2505.0
1058,9995276,414.41,4649.0,961.00,,,2510.04
1059,18436366,,3139.0,667.00,,,2511.0
